FACTORY_NAME,PRODUCT_NAME,PRODUCT_TYPE,LOT,DEFECT_DATE,DEFECT_TYPE,DEFECT_RATE
공장 B,MLCC_03,C0G,09e5d17d-f6d7-4e41-9023-3f04c900db4b,2025-08-22,박리,0.0395
공장 A,MLCC_06,X7R,609d1249-e8f2-4920-8944-db8486e538f9,2025-09-13,박리,0.0263
공장 B,MLCC_04,X7R,92590383-3933-406b-b957-410cd0fb00dc,2025-09-16,단락,0.0223
공장 C,MLCC_02,C0G,72bd7631-68e7-4d38-ac01-36463678a659,2025-09-15,치핑,0.0403
공장 B,MLCC_09,C0G,2eee7f4e-71ab-440b-87c5-c6403c47ab5f,2025-08-31,단락,0.0216
공장 C,MLCC_04,X7R,9cddac12-9a69-48ae-9fbc-2b7a87b4988b,2025-08-19,박리,0.0198
공장 B,MLCC_09,C0G,b6d403b2-f64f-4640-b53d-a80005ff7290,2025-09-08,단락,0.0287
공장 B,MLCC_10,X7R,6e721aab-e1d4-4681-b7ca-0befa89b14e3,2025-09-04,전극손상,0.0353
공장 A,MLCC_06,X5R,4847ae60-cfa5-4bdd-b061-b703231f2e4f,2025-09-21,단락,0.0466
공장 A,MLCC_03,X7R,25f0bcbf-15ae-4089-a0c0-507e6c05f540,2025-09-18,크랙,0.0428
공장 C,MLCC_10,C0G,3a65d5c8-183f-4846-83d0-fa2441915f88,2025-09-08,전극손상,0.0236
공장 A,MLCC_04,C0G,bf0fe20e-5a88-4401-be46-e7f45dcbd0ea,2025-09-10,크랙,0.0469
공장 B,MLCC_04,X5R,b5195a3b-716c-4dc9-9913-18bb54395a0f,2025-08-18,박리,0.0034
공장 B,MLCC_07,X7R,7a677265-a9f1-4f6f-a428-1f20a8d77dbb,2025-08-31,단락,0.0392
공장 B,MLCC_04,C0G,611f0898-c56e-4c46-aeca-540c0ad6b785,2025-09-12,박리,0.0074
공장 C,MLCC_09,C0G,d6eb84cf-41fd-46e9-8dcc-146650cb68a5,2025-08-29,박리,0.0017
공장 B,MLCC_08,X5R,cd03f98a-de53-4f8c-a98d-d39dd2ee453f,2025-09-14,박리,0.0145
공장 B,MLCC_07,X5R,a82db950-e2b3-4d28-ac75-874d4924645d,2025-08-29,크랙,0.0424
공장 A,MLCC_06,C0G,170195d4-39b5-465f-9fad-d0a730daf342,2025-09-16,박리,0.0026
공장 B,MLCC_04,X5R,b54b318f-b26d-44c3-ac9d-c603ea74ce89,2025-09-25,치핑,0.0078
공장 B,MLCC_04,C0G,b8f421fb-3bc6-486c-9dd8-c5cd5c82760f,2025-08-23,치핑,0.018
공장 C,MLCC_02,X7R,c6f28e94-35f8-4a96-a419-ae91ec599a9c,2025-09-28,전극손상,0.0036
공장 B,MLCC_08,C0G,1618b9a3-c039-46bd-bf7a-2782d2354175,2025-09-15,전극손상,0.0491
공장 A,MLCC_02,X7R,cc7d4cb2-280e-4b0b-a17b-84e1eae18236,2025-09-18,크랙,0.0104
공장 C,MLCC_01,X7R,7ec7744a-b434-4be3-81ac-b5366db5ef8f,2025-08-27,단락,0.0474
공장 A,MLCC_09,C0G,1b9afb65-2063-45be-bac9-40a556fe0d3e,2025-08-30,단락,0.0084
공장 C,MLCC_04,X5R,56cab1e3-7335-4276-926d-c3d0ad9e3ce0,2025-09-25,단락,0.0427
공장 A,MLCC_07,C0G,64c24e11-9faf-4679-a682-6b1432970aea,2025-08-19,전극손상,0.0121
공장 C,MLCC_10,C0G,56b6a5d0-aead-41e2-97e7-04471bce85b6,2025-08-18,단락,0.0276
공장 B,MLCC_06,X5R,5c47690b-27b8-439e-8b72-39ba7bc183f3,2025-08-17,크랙,0.0248
공장 A,MLCC_05,X5R,f99e8c98-7767-4c0b-854e-e655c41bebea,2025-09-14,단락,0.0338
공장 C,MLCC_02,C0G,d7cd0256-fc6d-4b4c-85e4-9662ab94a6b6,2025-09-20,박리,0.0041
공장 B,MLCC_08,X7R,25890347-b451-4528-865e-67c72a6d7f46,2025-08-31,크랙,0.0489
공장 C,MLCC_03,C0G,8c16f64e-342c-46eb-9520-580b9fce6873,2025-09-01,전극손상,0.0091
공장 B,MLCC_04,X5R,9d54294a-a594-41c3-93f7-e477a65c9e24,2025-09-04,전극손상,0.0333
공장 B,MLCC_04,X7R,b319ffbc-a249-43b8-8ca0-0273f8e7bacb,2025-09-26,전극손상,0.0231
공장 B,MLCC_10,C0G,e96cdd48-d128-44ea-b707-6dcc07ae62d9,2025-09-07,크랙,0.0042
공장 A,MLCC_03,X5R,2bc97b5c-3685-4838-8201-9146b744aeb8,2025-09-11,박리,0.0401
공장 C,MLCC_07,C0G,a631b3ac-881d-457f-8dc4-e71ae179c3f0,2025-09-04,치핑,0.0196
공장 A,MLCC_03,X7R,571a36e9-54b0-4630-adcf-025b14da4f41,2025-09-08,치핑,0.011
공장 A,MLCC_10,C0G,9820ddc2-a6d3-46f8-8a82-3b5f22f39a8b,2025-09-16,전극손상,0.0163
공장 C,MLCC_09,X7R,82c854a4-5eca-48d4-a68f-76c28497b8f5,2025-09-20,크랙,0.0087
공장 B,MLCC_04,X5R,3f15ce43-5b8d-476c-9c91-653c8f966026,2025-09-04,치핑,0.0188
공장 C,MLCC_02,X5R,70f16725-eb83-4e9d-8b7c-297104093f8d,2025-09-23,단락,0.0303
공장 A,MLCC_07,X7R,79a3f0a9-9a44-4ba5-94c9-3caf007c15fd,2025-09-28,전극손상,0.0226
공장 B,MLCC_06,X5R,861210b2-2dad-4f7f-a5ed-aee9bc00c1f1,2025-08-27,치핑,0.0442
공장 A,MLCC_07,X7R,94765460-0f5c-4e56-a9ae-d7820c516d44,2025-09-27,전극손상,0.0492
공장 B,MLCC_05,C0G,4546b827-1b47-4372-a9b8-779eef1c04fe,2025-08-24,크랙,0.0091
공장 B,MLCC_06,X7R,0a6bea00-52d3-41e6-b2af-00e34cc81f02,2025-09-24,치핑,0.0089
공장 A,MLCC_05,X7R,1092aa06-c42f-47f0-bde9-4b9b89c53f42,2025-08-20,단락,0.0024
공장 B,MLCC_04,X5R,4cd74c47-0337-4eb4-9592-cdcb4e09e6fd,2025-09-23,전극손상,0.0487
공장 B,MLCC_09,X5R,c14c2441-9f37-4a7d-b310-c2a07ef74851,2025-08-17,치핑,0.0382
공장 C,MLCC_09,X5R,29a9cdd9-78f4-4891-835d-ef6ce3ad2eb1,2025-09-12,박리,0.0235
공장 B,MLCC_05,X5R,84c6ef19-4cff-4a06-bd27-b9c12f73d553,2025-08-26,치핑,0.0441
공장 A,MLCC_10,X5R,3ff761ee-71d8-4e55-abdc-3a73d48c87e5,2025-09-16,단락,0.0128
공장 B,MLCC_04,C0G,a36a6357-97c5-4ec0-95cd-da8ec0e910ea,2025-08-28,치핑,0.0231
공장 C,MLCC_10,C0G,20638e81-7c09-4d4f-b25f-8c7510ddb460,2025-08-18,단락,0.0422
공장 A,MLCC_03,C0G,5c6c9679-47d9-4d48-9d04-f2696536b411,2025-08-21,크랙,0.0169
공장 C,MLCC_08,X7R,25594d04-b03c-43db-8770-25e25a81c30c,2025-08-24,단락,0.0331
공장 C,MLCC_01,X7R,64145f83-e107-4a38-ae29-42ca51ac16d2,2025-08-27,치핑,0.035
공장 C,MLCC_09,X5R,63fcca87-3a45-4747-9f2b-c460dbc2b406,2025-09-14,전극손상,0.0026
공장 A,MLCC_05,X5R,53c6960c-cdad-444d-a87d-400058b49dc9,2025-09-26,박리,0.047
공장 C,MLCC_01,C0G,a51c21f9-88fb-4ce0-a29d-eaa3ae48524e,2025-08-28,치핑,0.0039
공장 C,MLCC_02,C0G,3868ceae-f335-4646-a325-e2c2b32d74ac,2025-08-22,치핑,0.001
공장 B,MLCC_02,X5R,ebe5efa4-6e5c-4e83-860c-49554caea95a,2025-09-06,박리,0.0197
공장 C,MLCC_03,X5R,6976b89f-147a-4e45-912a-279c9b4c1ea8,2025-08-17,치핑,0.0217
공장 B,MLCC_09,X5R,998d6c2d-e3d1-4f11-b543-0f45501996dc,2025-09-25,단락,0.0153
공장 C,MLCC_03,X5R,7a447fd9-168e-4b06-b1a1-b2e27c0f9178,2025-08-29,치핑,0.0404
공장 A,MLCC_04,X7R,af517394-a272-49e5-a378-4815c60d1d7c,2025-09-14,단락,0.0159
공장 A,MLCC_07,X7R,56fd4a81-1f86-4a91-b65e-79029ba4e90a,2025-09-19,박리,0.0065
공장 A,MLCC_06,C0G,231b5d0d-d2f5-4a88-82cb-7e8c49f69b51,2025-09-23,박리,0.0057
공장 A,MLCC_09,C0G,607e9ddb-419c-4edb-b079-83b1843d21b0,2025-08-24,치핑,0.0046
공장 C,MLCC_09,X5R,4e1abd5c-c02b-4ca5-b3c3-e45fca333910,2025-09-07,단락,0.0034
공장 B,MLCC_04,C0G,917a3822-055c-48dd-9bdc-d82ff3efe92e,2025-09-09,전극손상,0.0301
공장 C,MLCC_09,X7R,95fc775e-ab3a-4756-bbae-4a341a28261e,2025-09-20,전극손상,0.0421
공장 C,MLCC_03,X5R,b37ad5c4-e2dd-4361-8133-ebe2695c1864,2025-08-25,크랙,0.0291
공장 A,MLCC_05,C0G,ebb75fb0-a034-4398-ac02-87ba09106ea0,2025-09-24,치핑,0.0249
공장 A,MLCC_05,C0G,23e151cc-f7dd-4feb-8777-b791a932e1c9,2025-09-04,전극손상,0.0026
공장 A,MLCC_03,X5R,107be42e-ab5f-4b3d-81d0-5691e677cd4f,2025-08-26,단락,0.0022
공장 C,MLCC_07,X5R,decc4ab2-30c6-4bc1-b783-f6152445c4b9,2025-09-05,박리,0.0238
공장 C,MLCC_09,X5R,89b8baab-3f83-423a-8f61-9a6abdefaea2,2025-08-21,박리,0.0227
공장 A,MLCC_08,X7R,7383f82a-a6bf-48aa-a224-1a5c5022c729,2025-08-24,박리,0.0397
공장 C,MLCC_03,X7R,abe91fa1-3f98-4b39-9cac-87592b9d87d2,2025-09-10,박리,0.0061
공장 A,MLCC_06,X7R,2256353e-8caf-45be-9ee7-c1354c73c1cf,2025-09-14,박리,0.0476
공장 C,MLCC_02,X7R,6de84217-e192-49e3-87f4-3a0f1a0a69ab,2025-09-20,단락,0.0258
공장 B,MLCC_07,X5R,a076f5b3-ef9b-420f-99e3-7b3727fec6f4,2025-09-13,단락,0.0011
공장 B,MLCC_06,X7R,b88544e7-39a6-4e17-9668-8fecf314be5e,2025-09-22,치핑,0.0146
공장 A,MLCC_01,C0G,2f1b562f-6755-4977-9d14-ee9fa5af65ee,2025-08-21,전극손상,0.0246
공장 B,MLCC_08,X7R,f02ddc44-ca04-4d96-8e34-3d21fc0ee895,2025-08-25,전극손상,0.0242
공장 A,MLCC_01,C0G,ea9a4c8b-e043-4369-89fb-4811f56ce163,2025-09-13,단락,0.0014
공장 C,MLCC_08,C0G,fd0823c2-4cf3-437a-bfe4-bb9b72931f81,2025-09-16,크랙,0.0237
공장 A,MLCC_05,X5R,63e74c8f-d376-4c1c-86ff-a24b83c675fe,2025-09-07,크랙,0.0154
공장 A,MLCC_09,C0G,040518d8-35a5-478f-8608-764d469f884b,2025-09-02,단락,0.0312
공장 A,MLCC_08,X7R,df431288-8718-4089-8276-5a8e015cc16d,2025-08-18,치핑,0.0259
공장 C,MLCC_09,C0G,977e0123-e2ea-4f8f-9f6f-cc2059d00b12,2025-09-02,치핑,0.0032
공장 C,MLCC_01,C0G,11cab815-1493-49b6-b516-fcdd55916952,2025-09-18,전극손상,0.0137
공장 A,MLCC_01,X5R,602c867f-0eb1-4ae1-806a-787765fe01ae,2025-08-17,박리,0.0412
공장 A,MLCC_08,X7R,e878f747-8d96-4497-9b37-5b71b191ee59,2025-09-25,전극손상,0.0416
공장 C,MLCC_01,X5R,58cc7986-d58b-480f-a702-599f590e577e,2025-09-17,크랙,0.0066
공장 C,MLCC_01,X5R,09983f3b-1b89-488b-b8b2-4567bb962ed8,2025-09-14,전극손상,0.0069
공장 A,MLCC_08,C0G,40f81829-65da-4a6a-b078-6a3b9447d935,2025-08-20,박리,0.0049
공장 C,MLCC_09,X5R,af21087e-7b5f-488d-88d8-dcd99963f2d8,2025-09-02,전극손상,0.0343
공장 C,MLCC_02,X7R,a20a4f89-5cd5-44fd-872e-af0d011c1dfc,2025-08-28,전극손상,0.0015
공장 C,MLCC_02,X5R,b7233156-46cc-4002-8a6f-10da95aa283a,2025-09-12,단락,0.031
공장 B,MLCC_03,X7R,dc018a58-4923-4fb5-89e7-1f1db6841f1b,2025-09-08,전극손상,0.0452
공장 C,MLCC_06,X5R,16515e96-b326-4f35-a051-eda84a9e46e4,2025-08-18,크랙,0.0016
공장 C,MLCC_03,C0G,f912c8eb-e5e3-409a-8524-5a939f6a4c2a,2025-09-14,전극손상,0.0206
공장 A,MLCC_05,X5R,ffb9de78-39f9-44c2-bc37-a02647726d26,2025-09-06,단락,0.0116
공장 C,MLCC_09,C0G,0845e52d-3510-4d55-9b48-271a35b0fbc8,2025-08-24,박리,0.02
공장 C,MLCC_02,C0G,7c2a51a5-3b57-4399-954a-7daa08ff983f,2025-09-08,단락,0.016
공장 B,MLCC_10,X5R,229ba526-6f47-4bfe-9389-281152b29c96,2025-08-17,치핑,0.0231
공장 C,MLCC_09,X7R,296beb78-cae2-4337-a5d2-99bd21328e96,2025-09-17,치핑,0.0295
공장 C,MLCC_10,C0G,a8e29366-0f6e-4e43-a093-bdc2f3e2a49f,2025-08-21,박리,0.0203
공장 C,MLCC_08,X5R,96683cd8-4c71-4720-92a8-d65d8a4c8dc2,2025-09-04,박리,0.0221
공장 A,MLCC_04,C0G,c71622f6-a1d8-4978-bb25-d71d523ba16b,2025-08-27,단락,0.0474
공장 A,MLCC_03,X5R,2e5f307d-7c8e-4f6d-ba75-7360f89a8661,2025-09-01,박리,0.0196
공장 C,MLCC_03,X7R,8d652204-08bf-423e-bdd4-324db0f9d67c,2025-08-24,치핑,0.0211
공장 A,MLCC_01,X5R,51f1c744-076a-47c8-a53a-5c9a65c4b91d,2025-09-05,전극손상,0.027
공장 B,MLCC_04,C0G,644e7c81-a2ed-4d2a-94df-66085b33b0bc,2025-08-17,박리,0.0092
공장 A,MLCC_02,X5R,cbcc182f-6462-4da0-be03-cded61b47727,2025-09-06,치핑,0.0271
공장 B,MLCC_04,X7R,947672a8-67ef-4b9d-bb75-8637b8e263c4,2025-08-24,치핑,0.02
공장 C,MLCC_10,X5R,0e1d0a1f-ba6e-4688-929a-3208f1a04427,2025-09-05,치핑,0.0082
공장 B,MLCC_05,X5R,7bb767cd-fbfd-4f0b-ad6b-8dc8caca1de0,2025-08-23,전극손상,0.0419
공장 B,MLCC_05,C0G,b45b012f-c2c6-4e18-a979-e78c7862e4d0,2025-09-23,치핑,0.0445
공장 B,MLCC_04,C0G,36fc8da7-1531-4fb3-8000-ea5842c70fa1,2025-09-25,단락,0.0053
공장 A,MLCC_04,C0G,283a464a-034e-4e7e-87e2-2aed69652f23,2025-09-28,박리,0.049
공장 A,MLCC_09,C0G,d4a3ced4-4491-45a6-b30d-13ec8abc12cc,2025-09-01,크랙,0.0092
공장 C,MLCC_05,X7R,ab2a5178-5ca8-42f6-924f-e77cc90452c9,2025-09-14,치핑,0.0185
공장 A,MLCC_02,X7R,a914cea1-3fb1-406e-b436-820f1040c742,2025-09-27,크랙,0.0038
공장 C,MLCC_05,X7R,e1d967c4-27c5-48cf-a88b-5dcf96e9dcfc,2025-09-08,박리,0.018
공장 A,MLCC_08,X7R,adb5960f-9851-4f5c-8f05-1805cbb19690,2025-08-19,전극손상,0.0317
공장 C,MLCC_04,C0G,3b1d9eeb-478d-4516-b602-0a12dc51bff5,2025-08-26,단락,0.037
공장 B,MLCC_02,C0G,13b50193-5ac1-41d0-bd48-cace3ca9e1b9,2025-08-21,크랙,0.0236
공장 A,MLCC_07,C0G,ff3c0e30-4aa7-45cb-887f-26ea200448cc,2025-09-26,단락,0.0358
공장 C,MLCC_06,X7R,3763b901-18d4-4ae1-a85f-bc0b84104d80,2025-09-06,치핑,0.0456
공장 A,MLCC_06,X7R,6a90969a-eee1-41ca-8936-f0548d4118a8,2025-09-21,박리,0.0029
공장 C,MLCC_06,X7R,653d512f-36e9-4c5e-b473-7e79afbdde05,2025-09-16,박리,0.0038
공장 A,MLCC_08,X5R,126147a8-3a5b-4c6c-b28a-00af05e61894,2025-09-25,크랙,0.0473
공장 C,MLCC_01,X7R,70bc522e-3cd0-4c69-a03b-e167faebe970,2025-08-25,크랙,0.0491
공장 B,MLCC_04,X7R,06c098b7-fa91-43b1-bedb-d56efce7e7fd,2025-08-26,크랙,0.0251
공장 B,MLCC_01,X7R,5e84fa14-9b3a-442e-b57a-c4072d28d5fb,2025-08-29,치핑,0.0261
공장 C,MLCC_09,X5R,cbc41d5b-bc95-4f17-a4e4-1431c4fb7b2f,2025-09-06,단락,0.0434
공장 C,MLCC_02,X7R,87f27c27-dcd2-4b6d-865e-f44914d1387d,2025-09-13,박리,0.0405
공장 C,MLCC_03,C0G,8ed6211c-67ca-4315-a34f-453040cddfb3,2025-08-29,박리,0.0012
공장 A,MLCC_01,C0G,52565226-7ae0-46fa-a7cd-fa5e7bf96317,2025-09-04,치핑,0.0163
공장 C,MLCC_03,C0G,a9e20646-0857-458b-aecb-5843909b7c05,2025-09-15,전극손상,0.0486
공장 B,MLCC_07,X5R,cb5ad7b7-7d15-4868-9152-5a7bf3c9ea45,2025-09-01,전극손상,0.0025
공장 B,MLCC_03,X5R,9874167e-3df8-420e-a05b-22fe3a921f42,2025-08-25,크랙,0.032
공장 B,MLCC_05,C0G,ba32d3d4-e300-467f-b48e-f4364c46da08,2025-08-29,치핑,0.0113
공장 B,MLCC_09,X7R,3d94174a-6887-47e2-9190-06e909304910,2025-09-11,치핑,0.0499
공장 B,MLCC_08,C0G,a4c0f686-b7f1-4343-8a3c-c8a82aba9483,2025-09-11,치핑,0.0372
공장 A,MLCC_09,C0G,8e147560-331b-4809-b67b-4d9ade58eafe,2025-08-24,전극손상,0.0013
공장 A,MLCC_08,C0G,536eaa15-67da-4c44-8f0b-26cdd85a44ea,2025-09-17,단락,0.0425
공장 C,MLCC_02,X7R,6a9a9755-8a87-4555-bddc-0782fb734c73,2025-09-16,단락,0.0364
공장 B,MLCC_04,X7R,a56249e7-fac7-4c51-b5bd-763e8437d9ab,2025-09-27,치핑,0.0181
공장 B,MLCC_03,C0G,0a4e8466-5ca3-4b9a-8b46-9692adaa34ad,2025-09-12,전극손상,0.0352
공장 C,MLCC_03,X5R,8bbd9324-ce46-4c59-bb2c-ca6254739da6,2025-09-27,크랙,0.0048
공장 B,MLCC_07,X5R,249f679b-192f-4bd2-a02b-acedc6daf81a,2025-09-21,박리,0.0356
공장 B,MLCC_02,X5R,b82c41c2-349d-4a77-8f02-814639c20789,2025-09-16,전극손상,0.0337
공장 C,MLCC_02,X7R,cc3c5e40-88db-44f2-bd33-bc659f3e4c2e,2025-09-15,치핑,0.0021
공장 A,MLCC_07,X7R,90556aed-4002-42ed-ac09-c0d496f323a4,2025-09-22,단락,0.0279
공장 A,MLCC_05,C0G,3eafbbcb-e645-4c11-b811-d00c63865cfc,2025-08-29,치핑,0.0185
공장 A,MLCC_09,X5R,1743d8ed-1514-4d6d-a5bd-261947f75d7f,2025-09-03,단락,0.0363
공장 B,MLCC_10,X5R,9da72b65-29f6-4395-bcd2-b95cf564b789,2025-09-10,박리,0.0322
공장 B,MLCC_02,X5R,c131766b-3eb6-4988-b39d-d4cf6203ed66,2025-09-19,박리,0.0125
공장 C,MLCC_05,X5R,ab4740e9-2d0d-40f7-86a0-9c830566c614,2025-09-24,박리,0.008
공장 B,MLCC_07,X7R,e1a8b3f4-5a96-460d-97b1-465a6fcc5f36,2025-09-07,크랙,0.0076
공장 C,MLCC_02,X7R,121c1c78-6580-47f6-9ca7-808ab053eabf,2025-08-17,단락,0.0377
공장 C,MLCC_09,C0G,fc86e25b-d393-4e0f-8403-21f055cc3b9f,2025-08-28,크랙,0.0394
공장 B,MLCC_02,X5R,298169e2-db08-4c4e-897a-fe1b2be0a251,2025-08-21,단락,0.0041
공장 A,MLCC_02,X5R,6c26661b-82f7-4cb7-a2c2-40f6ebe154f7,2025-08-31,전극손상,0.0471
공장 A,MLCC_09,X7R,95630d82-5d35-4034-85cd-86b131cea23e,2025-09-10,치핑,0.0287
공장 B,MLCC_02,X7R,64014a43-1333-47a9-8a63-2f5d0c7a5ca7,2025-08-17,치핑,0.0223
공장 B,MLCC_01,X7R,0027f000-6174-49cc-8a7f-196d9baa8fd5,2025-08-21,전극손상,0.0067
공장 B,MLCC_07,C0G,ae37f116-47ac-4164-bc63-fb6eeef283c5,2025-08-17,단락,0.0466
공장 C,MLCC_09,X5R,29d0f7e0-5965-4dda-8d2e-274b159b2950,2025-08-30,전극손상,0.0359
공장 A,MLCC_05,X7R,3616dc24-1a84-47a0-9bf3-b47346a3e4e7,2025-09-04,단락,0.0341
공장 B,MLCC_09,C0G,3452eb78-5d01-4092-b8ed-81f6e932cf88,2025-09-04,전극손상,0.0243
공장 A,MLCC_03,X5R,6ed211d7-34ca-433d-9c3b-5f04941b1f21,2025-09-10,단락,0.0186
공장 A,MLCC_07,X7R,2469f268-81c7-404f-9018-b88d31fecdd7,2025-08-30,크랙,0.0321
공장 A,MLCC_03,X7R,eebdadca-1da8-4ba9-ad66-8cfa0d068d65,2025-09-07,단락,0.0101
공장 A,MLCC_05,X7R,18e8eedb-7059-4f35-926f-14e452091a39,2025-09-14,크랙,0.0114
공장 B,MLCC_09,X7R,c230c821-6b56-4f3f-a7d1-dae77e586b15,2025-08-27,단락,0.04
공장 A,MLCC_07,C0G,ad045f43-cd8a-492f-b5c4-11089c0ac163,2025-09-26,크랙,0.0203
공장 C,MLCC_08,X5R,6a4d4909-5d3f-438e-b3cb-bad518c77b5c,2025-09-23,치핑,0.0165
공장 B,MLCC_05,X5R,375fee30-6fad-49bb-beef-a798d913fd59,2025-08-27,단락,0.0446
공장 A,MLCC_03,C0G,eed76156-4bca-4768-be9c-5a01d6cb7203,2025-09-02,단락,0.0065
공장 A,MLCC_10,X7R,643db4ec-a934-41b6-a726-d1589c6f5130,2025-09-05,전극손상,0.0347
공장 B,MLCC_05,X5R,3c3ca4d9-406b-499a-94ec-045624ee7488,2025-09-09,단락,0.0071
공장 C,MLCC_10,C0G,e953b87a-96b5-40d0-b10f-648a1432c644,2025-08-25,치핑,0.0208
공장 B,MLCC_01,C0G,cdc5f091-500a-4d8c-9994-86619667dd6d,2025-09-22,치핑,0.044
공장 B,MLCC_10,X5R,fa287ba1-9429-4f35-bb9a-1fe9e43b34c3,2025-09-26,단락,0.0163
공장 B,MLCC_01,X7R,b5134472-f323-43da-9a75-fc80f7f922ce,2025-08-23,전극손상,0.0047
공장 B,MLCC_09,C0G,2a2944a5-a62b-4df9-80b4-29e888cfec23,2025-09-24,전극손상,0.0177
공장 B,MLCC_07,X7R,d557b6a2-f05d-4720-9fe8-11c45b77501d,2025-09-18,박리,0.0325
공장 A,MLCC_05,X7R,b24c3432-29ff-4391-8362-ae86577b5307,2025-09-25,박리,0.0425
공장 C,MLCC_09,C0G,e9f0094d-85eb-4ba3-87e4-ce28d807dde0,2025-08-23,단락,0.0153
공장 C,MLCC_06,X7R,fb0de4d8-59e6-437d-b7ec-d09bc7f88d29,2025-09-16,전극손상,0.0122
공장 B,MLCC_02,C0G,d75c8a07-4f02-49df-a39c-5a0f3485840c,2025-08-26,박리,0.0242
공장 B,MLCC_10,C0G,24374dec-1e66-4c1c-9e42-4012f1ac9033,2025-09-19,전극손상,0.027
공장 B,MLCC_04,X7R,a3e53b37-8a31-4a6c-992e-7eee5e947bb6,2025-09-07,박리,0.0391
공장 C,MLCC_01,X5R,5d830298-01e0-4f3e-b219-10ddc2da3e8f,2025-08-17,박리,0.0314
공장 B,MLCC_09,C0G,127ef7c3-0fe0-46e4-9c94-6effc6257e66,2025-08-26,크랙,0.0164
공장 C,MLCC_03,C0G,900f7229-b52f-4449-8edd-188501ba8d2b,2025-09-03,전극손상,0.0268
공장 C,MLCC_04,X7R,230d69cd-f916-4a3d-8207-8515e4c7db54,2025-09-22,박리,0.0325
공장 A,MLCC_01,X7R,6c39e5f6-4c00-41f4-9314-ec5010002d3e,2025-08-24,박리,0.0175
공장 A,MLCC_06,X7R,0f42f5bb-eaa9-49dd-b3ca-b3614f5bc715,2025-09-28,단락,0.0348
공장 A,MLCC_10,X5R,1efc92cf-38c8-43f7-8d68-503b82c6bfb7,2025-09-05,전극손상,0.0254
공장 C,MLCC_09,X5R,2ee4f2ac-6fc4-4d67-a200-6b5a84a41088,2025-09-14,단락,0.0479
공장 C,MLCC_02,C0G,e07161d3-9969-40f0-9fe8-e1a8e3e3222e,2025-08-17,크랙,0.0343
공장 B,MLCC_05,X5R,39b80672-70c3-443b-abd4-73f9527fe412,2025-09-13,크랙,0.0278
공장 B,MLCC_03,X5R,6de90e26-49d3-40b4-be1b-9bc6012ba814,2025-09-05,전극손상,0.0246
공장 A,MLCC_01,X7R,fccf5f4b-3a6c-455e-af2d-c712b2277931,2025-09-11,전극손상,0.0268
공장 A,MLCC_06,X7R,5786dad9-02f7-4403-91e0-d49c2e9e6529,2025-08-23,박리,0.0497
공장 B,MLCC_10,C0G,d6e9dbd0-7831-4f9a-873f-9fefb785d752,2025-08-24,박리,0.0137
공장 B,MLCC_09,X7R,fdbbfdc4-f453-432b-8490-4d5af4c64506,2025-08-24,크랙,0.0491
공장 C,MLCC_04,C0G,a1a59eaa-c962-463a-96a7-7c3be40a5345,2025-09-20,치핑,0.0184
공장 C,MLCC_01,X7R,0d2571e9-e57f-4282-afaa-c899ee5aec67,2025-09-28,전극손상,0.0477
공장 C,MLCC_02,C0G,aec66c98-bb55-4aee-86b0-9b36bccc0ce9,2025-09-11,크랙,0.0244
공장 C,MLCC_04,X5R,78fb6e6f-2cf9-4ef9-a325-e6ca195ebac9,2025-09-01,단락,0.0235
공장 C,MLCC_01,X5R,54256c32-b920-43a4-ae00-b74855e247f7,2025-09-03,전극손상,0.0254
공장 A,MLCC_09,X5R,cd5495ac-3a4d-4320-86e7-a3063077137d,2025-08-22,박리,0.0185
공장 C,MLCC_10,X7R,6c0a96ad-1e36-45b3-8fd7-5b90a726f5a6,2025-09-19,전극손상,0.0119
공장 B,MLCC_08,X7R,ef7fd106-caf7-4692-b0e2-dc0f6c89f244,2025-08-23,치핑,0.0134
공장 A,MLCC_09,X7R,90b4f317-fa71-4802-b721-dd51fe6b7081,2025-08-28,박리,0.0335
공장 A,MLCC_10,X5R,70363ce4-6d59-4222-8276-e4e409cbd282,2025-09-13,치핑,0.0478
공장 A,MLCC_01,C0G,f0e79787-309d-449a-895e-79b20c4e18d1,2025-09-23,단락,0.0321
공장 A,MLCC_04,X5R,b8d30b59-0e70-4b82-b022-1f201cbab89c,2025-09-27,치핑,0.0038
공장 C,MLCC_07,X5R,812d9c46-2be8-4fba-8954-9bd086904def,2025-09-07,단락,0.0396
공장 A,MLCC_04,C0G,fb16d0e7-3a2f-494b-ab4a-50cd2b38936b,2025-09-25,치핑,0.0214
공장 B,MLCC_01,C0G,45e3ad55-f232-4819-bb3a-f3a17360f01c,2025-09-28,크랙,0.044
공장 C,MLCC_04,X5R,46bf363f-fbc8-4f6a-ab0c-9570117581b9,2025-09-09,치핑,0.0118
공장 A,MLCC_09,X5R,9066087a-d4f6-4838-83cf-1e70ad531681,2025-09-06,단락,0.0096
공장 A,MLCC_02,C0G,6750d17a-9413-4210-ab6a-d2a6f8447d59,2025-08-28,전극손상,0.0221
공장 C,MLCC_08,C0G,dfee343f-d807-43ba-9796-88be025ebe80,2025-09-12,치핑,0.017
공장 C,MLCC_03,C0G,ff515049-8ae9-4b9b-a4b4-ce49e6db6cd6,2025-09-28,박리,0.0221
